Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L6-clmp.r1r2_fastp	36.8123	36.6386	36.6474	36.658	36.6566	36.6652	36.6785	36.6796	36.6851	36.6884	36.6888	36.6858	36.6914	36.696	36.6908	36.6894	36.6837	36.6937	36.6856	36.6833	36.6855	36.6849	36.6867	36.6855	36.6841	36.6791	36.6786	36.6748	36.6732	36.6695	36.6477	36.6721	36.669	36.6656	36.6629	36.6608	36.6542	36.6333	36.6543	36.6454	36.6437	36.6424	36.6391	36.6422	36.6343	36.6353	36.6487	36.6311	36.637	36.6328	36.6214	36.6137	36.6177	36.6214	36.6132	36.6079	36.609	36.5947	36.5808	36.5902	36.5866	36.5706	36.5605	36.5629	36.561	36.5592	36.517	36.5244	36.5089	36.4958	36.4949	36.4811	36.476	36.4651	36.4497	36.4329	36.4187	36.403	36.3954	36.3887	36.3668	36.3391	36.3236	36.3101	36.2961	36.2764	36.256	36.2277	36.2232	36.2053	36.1959	36.1734	36.1329	36.1254	36.1353	36.118	36.0496	36.0676	36.0491	36.0358	36.0287	36.0109	35.9917	35.9715	35.9763	35.951	35.9254	35.9118	35.9136	35.9183	35.8898	35.8528	35.8582	35.8315	35.8474	35.8215	35.8159	35.8115	35.8854	36.8628
Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L7-clmp.r1r2_fastp	36.8129	36.6282	36.6602	36.6666	36.6719	36.6781	36.6844	36.6854	36.6946	36.6952	36.6995	36.6984	36.704	36.701	36.6971	36.6977	36.6977	36.6973	36.6969	36.6945	36.696	36.6975	36.6945	36.6991	36.6994	36.7006	36.6931	36.6873	36.6881	36.6917	36.6877	36.6808	36.6828	36.6752	36.6695	36.6749	36.6656	36.6692	36.6689	36.668	36.6575	36.6627	36.6544	36.6523	36.6465	36.6544	36.6343	36.6516	36.6493	36.6551	36.6413	36.6294	36.6323	36.6358	36.6304	36.6271	36.6242	36.612	36.5913	36.6052	36.5759	36.5918	36.5869	36.5743	36.5278	36.5605	36.5568	36.5427	36.5357	36.5125	36.5076	36.5072	36.4957	36.4787	36.4666	36.4509	36.4219	36.4226	36.4144	36.3935	36.3741	36.3676	36.3342	36.3244	36.3177	36.3088	36.2811	36.2591	36.2544	36.2236	36.1988	36.1888	36.169	36.1692	36.143	36.1379	36.1026	36.0943	36.0747	36.0659	36.0514	36.0327	36.0245	35.9954	36.0048	35.991	35.9555	35.9554	35.9356	35.9296	35.9043	35.8938	35.8967	35.8598	35.8448	35.8352	35.8358	35.8395	35.8941	36.8599
Tzo-CMal_004-Ex1-4A-lcwgs-1-2-L8-clmp.r1r2_fastp	36.8293	36.6769	36.6844	36.6867	36.6854	36.6957	36.6812	36.7064	36.7106	36.7149	36.7118	36.713	36.7202	36.7139	36.7171	36.7104	36.7104	36.7105	36.7089	36.7042	36.7067	36.7129	36.7078	36.7068	36.7016	36.7016	36.7005	36.6954	36.6924	36.6966	36.6936	36.688	36.6933	36.6636	36.6807	36.683	36.6802	36.6753	36.6771	36.6741	36.6652	36.6654	36.6683	36.6613	36.6541	36.6568	36.656	36.6506	36.6508	36.6591	36.6383	36.6325	36.6447	36.6488	36.6087	36.6325	36.6364	36.6241	36.5946	36.609	36.6156	36.6002	36.5904	36.5867	36.5832	36.5759	36.561	36.5532	36.5383	36.5226	36.5132	36.5078	36.504	36.4925	36.4732	36.4532	36.4375	36.4346	36.4247	36.4008	36.4032	36.3757	36.3534	36.3307	36.3302	36.3095	36.2822	36.2593	36.2476	36.2464	36.2237	36.1953	36.1726	36.1608	36.1184	36.1433	36.1119	36.1201	36.0724	36.0764	36.056	35.9994	36.0235	35.9952	35.9923	35.9654	35.9559	35.9614	35.9295	35.9188	35.895	35.8656	35.8816	35.8561	35.8502	35.7811	35.7836	35.7999	35.8646	36.859
Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L3-clmp.r1r2_fastp	36.8739	36.7227	36.7284	36.7376	36.7333	36.744	36.7488	36.7497	36.752	36.7516	36.7593	36.7546	36.75	36.7527	36.7532	36.7533	36.7479	36.7496	36.7488	36.7449	36.7444	36.7414	36.7262	36.7404	36.739	36.7334	36.735	36.7354	36.728	36.7283	36.7253	36.7229	36.7199	36.7226	36.7206	36.704	36.7141	36.7162	36.7141	36.715	36.711	36.7094	36.704	36.7028	36.6979	36.7011	36.7028	36.6976	36.6976	36.6998	36.6962	36.6846	36.6848	36.6946	36.6885	36.678	36.6749	36.6673	36.6548	36.6451	36.6634	36.6472	36.6496	36.6422	36.643	36.6332	36.6235	36.6149	36.619	36.598	36.5914	36.594	36.5811	36.5689	36.5704	36.5501	36.545	36.5227	36.5273	36.513	36.4946	36.4607	36.4558	36.4571	36.4434	36.427	36.4174	36.4031	36.3946	36.3667	36.3693	36.3468	36.3233	36.3027	36.3096	36.304	36.28	36.2716	36.2501	36.247	36.2294	36.2214	36.2171	36.1964	36.1705	36.1747	36.1674	36.1247	36.1322	36.1343	36.1139	36.0878	36.0849	36.0721	36.0551	36.0304	36.0198	36.0319	36.0989	36.8452
Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L4-clmp.r1r2_fastp	36.8693	36.7173	36.7248	36.7248	36.7295	36.7337	36.7367	36.7363	36.7389	36.7392	36.7385	36.7405	36.7366	36.7369	36.7215	36.7384	36.7341	36.7365	36.7359	36.7284	36.7282	36.7267	36.7283	36.7252	36.7258	36.7204	36.7205	36.7203	36.7149	36.7158	36.7095	36.713	36.7097	36.7108	36.7062	36.7003	36.7005	36.7006	36.7012	36.6979	36.6917	36.6927	36.6886	36.686	36.6814	36.6853	36.686	36.6808	36.6831	36.6883	36.6757	36.6673	36.6759	36.6744	36.6684	36.6667	36.6607	36.6507	36.6397	36.6478	36.6459	36.6341	36.6266	36.6312	36.6206	36.6203	36.6031	36.594	36.5918	36.5765	36.5612	36.569	36.5607	36.5391	36.5372	36.5111	36.5137	36.4872	36.4627	36.4741	36.4683	36.4515	36.4271	36.4208	36.4062	36.3945	36.3852	36.3558	36.3687	36.3394	36.3358	36.3143	36.3031	36.2845	36.2864	36.2735	36.2591	36.2528	36.224	36.2235	36.2052	36.2112	36.1746	36.1616	36.1549	36.1447	36.1268	36.1145	36.1056	36.1123	36.0932	36.0553	36.0621	36.0369	36.0429	36.0069	36.0087	36.0059	36.069	36.8403
Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L5-clmp.r1r2_fastp	36.8674	36.7205	36.7202	36.7246	36.7265	36.7277	36.7355	36.7311	36.7419	36.7359	36.7366	36.7335	36.7373	36.7388	36.7349	36.7336	36.7327	36.7356	36.7271	36.7289	36.7288	36.7274	36.7107	36.7183	36.7275	36.725	36.7195	36.716	36.7106	36.7125	36.7076	36.7135	36.7007	36.7054	36.7059	36.6977	36.6943	36.6948	36.6951	36.6913	36.6817	36.6915	36.6805	36.6848	36.6766	36.6775	36.6769	36.677	36.6754	36.6808	36.6699	36.6572	36.6573	36.6688	36.6604	36.6596	36.6507	36.6449	36.6354	36.6389	36.63	36.6221	36.612	36.614	36.6098	36.5988	36.5815	36.5837	36.5847	36.5677	36.55	36.5494	36.5441	36.4953	36.5222	36.5055	36.4856	36.4849	36.4732	36.464	36.4491	36.4279	36.4186	36.4034	36.3935	36.3743	36.3573	36.3256	36.3264	36.2811	36.2877	36.2682	36.2606	36.2456	36.2456	36.2442	36.2106	36.2045	36.1775	36.1615	36.1603	36.1499	36.1442	36.1007	36.0822	36.0975	36.0784	36.0635	36.0445	36.0331	36.0187	36.0035	36.0018	35.9745	35.9871	35.9404	35.9384	35.9481	36.0113	36.8484
Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L6-clmp.r1r2_fastp	36.869	36.7098	36.7131	36.7182	36.7166	36.7213	36.7295	36.727	36.728	36.7289	36.7312	36.7256	36.7285	36.7293	36.7288	36.7253	36.7181	36.7265	36.7214	36.7158	36.7163	36.7181	36.7181	36.713	36.7162	36.7114	36.7097	36.7114	36.7035	36.7035	36.6859	36.7007	36.7006	36.6962	36.6931	36.691	36.6851	36.6686	36.6841	36.6793	36.6734	36.6713	36.6739	36.6734	36.667	36.6655	36.6771	36.6639	36.6687	36.6594	36.6526	36.6459	36.6516	36.6518	36.6441	36.6428	36.6396	36.6288	36.6177	36.6226	36.6223	36.6077	36.5993	36.5983	36.6022	36.5968	36.5606	36.5713	36.5591	36.5423	36.5452	36.5337	36.5225	36.5165	36.5057	36.4879	36.4731	36.4624	36.4585	36.4469	36.4275	36.4043	36.3923	36.3776	36.3677	36.3394	36.324	36.303	36.292	36.2779	36.2782	36.2501	36.2204	36.2126	36.2138	36.2061	36.1423	36.1606	36.1392	36.1343	36.1176	36.102	36.0832	36.0704	36.0687	36.0422	36.0216	36.0078	36.006	36.0124	35.9855	35.9456	35.9561	35.9405	35.9396	35.9108	35.8992	35.9008	35.9618	36.8559
Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L7-clmp.r1r2_fastp	36.8703	36.706	36.7248	36.7294	36.7259	36.7323	36.7359	36.7372	36.7378	36.7412	36.742	36.7383	36.745	36.7394	36.7363	36.7367	36.7358	36.7301	36.7333	36.7302	36.7323	36.7307	36.7274	36.728	36.727	36.7263	36.7215	36.7203	36.7192	36.7186	36.7163	36.7132	36.7091	36.7061	36.7036	36.7047	36.6942	36.7031	36.7008	36.6986	36.6888	36.6942	36.6863	36.6852	36.679	36.6864	36.6703	36.6817	36.6823	36.6862	36.6729	36.6634	36.6662	36.668	36.6655	36.6612	36.6592	36.6459	36.6328	36.6421	36.6199	36.6331	36.6244	36.6121	36.5738	36.6025	36.5976	36.5863	36.5765	36.5642	36.5572	36.5594	36.5443	36.5322	36.518	36.5027	36.4809	36.4761	36.4763	36.4567	36.4362	36.4263	36.4028	36.3904	36.3884	36.3783	36.3606	36.3348	36.33	36.3033	36.2773	36.2692	36.2499	36.2467	36.2339	36.2159	36.192	36.1828	36.1711	36.1547	36.1428	36.1275	36.112	36.096	36.0922	36.0892	36.0484	36.0456	36.0298	36.027	36.0031	35.9925	35.9936	35.9564	35.9437	35.9406	35.9382	35.9383	35.9851	36.8556
Tzo-CMal_005-Ex1-4B-lcwgs-1-2-L8-clmp.r1r2_fastp	36.8762	36.7386	36.7427	36.7427	36.7421	36.7468	36.7365	36.7496	36.7524	36.7555	36.7545	36.7529	36.752	36.7515	36.7502	36.7432	36.7454	36.7446	36.7413	36.7346	36.7371	36.7441	36.7382	36.7344	36.7354	36.7306	36.7324	36.7286	36.7239	36.7252	36.7224	36.7199	36.7166	36.6994	36.7098	36.7142	36.7098	36.7079	36.7051	36.7023	36.6966	36.695	36.6993	36.693	36.6825	36.6889	36.6877	36.6868	36.6832	36.6891	36.6781	36.6681	36.6774	36.6783	36.6471	36.6676	36.6701	36.6606	36.6335	36.6467	36.6483	36.6381	36.6264	36.6261	36.6236	36.6154	36.6028	36.5934	36.5848	36.5724	36.5596	36.5551	36.5498	36.5404	36.528	36.5063	36.4943	36.4874	36.4798	36.4543	36.4563	36.4355	36.4102	36.3927	36.3883	36.3801	36.3521	36.3317	36.3149	36.3136	36.3042	36.2615	36.2461	36.24	36.2044	36.223	36.1919	36.2021	36.1587	36.1498	36.1472	36.0967	36.1155	36.0882	36.0729	36.0516	36.0397	36.0491	36.0152	36.0064	35.987	35.9646	35.97	35.9423	35.9504	35.8788	35.8839	35.8887	35.9562	36.8547
Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L3-clmp.r1r2_fastp	36.851	36.6973	36.7017	36.7141	36.7095	36.7207	36.7313	36.7324	36.7357	36.7372	36.7417	36.742	36.7374	36.7392	36.7391	36.741	36.7398	36.7409	36.7396	36.7323	36.736	36.731	36.7173	36.7298	36.7324	36.7251	36.7255	36.724	36.7218	36.7207	36.717	36.7135	36.7103	36.7136	36.71	36.6973	36.7056	36.7073	36.7067	36.7041	36.7011	36.6989	36.6965	36.6923	36.6852	36.6865	36.6892	36.6873	36.6867	36.6896	36.6853	36.67	36.6757	36.6782	36.6776	36.6661	36.6671	36.662	36.6482	36.6257	36.6537	36.6448	36.6311	36.6295	36.6305	36.6162	36.6097	36.603	36.6026	36.586	36.5741	36.5778	36.5663	36.5511	36.5517	36.5331	36.531	36.507	36.5082	36.4953	36.4762	36.4442	36.4444	36.4312	36.4222	36.4001	36.3924	36.375	36.3733	36.3478	36.3461	36.3222	36.3003	36.2788	36.2867	36.2695	36.2471	36.2383	36.2196	36.2167	36.2008	36.201	36.1837	36.1624	36.132	36.1465	36.1337	36.0982	36.0994	36.1047	36.0835	36.058	36.062	36.0377	36.0315	35.9977	35.9984	36.0013	36.0614	36.8458
Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L4-clmp.r1r2_fastp	36.8436	36.6876	36.6949	36.7006	36.7033	36.7119	36.718	36.7142	36.7225	36.7231	36.7245	36.7261	36.7203	36.7234	36.7053	36.7263	36.7218	36.7278	36.7262	36.7179	36.7212	36.7154	36.7175	36.7131	36.7171	36.714	36.7094	36.7107	36.7058	36.7084	36.7004	36.7007	36.6985	36.6975	36.6934	36.692	36.6883	36.6892	36.6923	36.6847	36.6808	36.6803	36.6781	36.6774	36.6714	36.6762	36.6738	36.6668	36.672	36.6766	36.6613	36.653	36.6595	36.6668	36.6533	36.6561	36.6477	36.6377	36.6288	36.6323	36.6306	36.6227	36.6126	36.6159	36.6092	36.6075	36.5891	36.5786	36.576	36.5621	36.5473	36.5562	36.5452	36.5208	36.5242	36.4969	36.4951	36.4745	36.4448	36.4569	36.4443	36.426	36.4117	36.4048	36.382	36.3694	36.3643	36.3432	36.3443	36.3178	36.3121	36.2907	36.2776	36.2618	36.2567	36.2459	36.2334	36.2249	36.1943	36.1948	36.178	36.1808	36.1463	36.1303	36.1167	36.1148	36.0863	36.0772	36.0608	36.074	36.063	36.0263	36.0313	35.9978	36.0032	35.9754	35.9795	35.9737	36.0392	36.8407
Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L5-clmp.r1r2_fastp	36.8458	36.6915	36.6949	36.7009	36.704	36.7044	36.7149	36.7136	36.7226	36.7203	36.7214	36.7173	36.7215	36.7242	36.72	36.7199	36.7195	36.7205	36.7126	36.7174	36.7137	36.7157	36.6977	36.706	36.7141	36.7109	36.7058	36.7004	36.6991	36.7	36.6962	36.7003	36.6894	36.6921	36.6904	36.6848	36.6832	36.6777	36.6792	36.6784	36.6698	36.6814	36.6682	36.6702	36.6614	36.6662	36.6639	36.6618	36.6605	36.666	36.6542	36.6429	36.6461	36.6523	36.6468	36.6438	36.6377	36.6217	36.6204	36.6192	36.6157	36.6086	36.5998	36.5949	36.5916	36.5826	36.5621	36.5664	36.5662	36.5462	36.5354	36.5304	36.5193	36.4735	36.5034	36.4842	36.4595	36.4641	36.4522	36.4434	36.432	36.4069	36.3941	36.3798	36.3695	36.3505	36.3247	36.2998	36.3067	36.2563	36.2607	36.2316	36.2298	36.2089	36.2231	36.2159	36.1845	36.173	36.1442	36.1323	36.1279	36.1001	36.1143	36.0696	36.0553	36.0554	36.0408	36.0286	36.007	36.0045	35.9842	35.9701	35.972	35.9391	35.9434	35.9101	35.9108	35.9081	35.9759	36.8499
Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L6-clmp.r1r2_fastp	36.8459	36.6855	36.6898	36.6957	36.6934	36.6998	36.7107	36.7084	36.7146	36.7176	36.7178	36.7094	36.7143	36.7191	36.7144	36.7138	36.7047	36.7165	36.7097	36.7023	36.7051	36.7106	36.7063	36.7058	36.703	36.6967	36.6993	36.6991	36.6927	36.6931	36.674	36.6923	36.6876	36.6847	36.6797	36.6782	36.6703	36.6591	36.6691	36.6641	36.6631	36.6601	36.6596	36.6613	36.6527	36.653	36.6686	36.6479	36.6581	36.6555	36.6416	36.6334	36.6372	36.6419	36.6299	36.6278	36.6303	36.618	36.6053	36.6133	36.6106	36.5928	36.59	36.5888	36.5871	36.5846	36.5459	36.5497	36.5393	36.527	36.5307	36.508	36.5051	36.5001	36.4809	36.4653	36.4521	36.4399	36.4348	36.4227	36.4079	36.3848	36.3657	36.3491	36.3383	36.3196	36.2963	36.2809	36.2689	36.2592	36.2457	36.2236	36.1864	36.1727	36.1853	36.1742	36.1026	36.121	36.1035	36.0942	36.0827	36.072	36.053	36.0318	36.0349	36.0089	35.98	35.9776	35.9771	35.9858	35.9525	35.9189	35.926	35.8914	35.905	35.8822	35.8771	35.8678	35.933	36.8608
Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L7-clmp.r1r2_fastp	36.8471	36.6762	36.7028	36.7058	36.7069	36.7139	36.7192	36.7197	36.7217	36.7241	36.725	36.7226	36.7291	36.7272	36.725	36.723	36.7207	36.723	36.7205	36.7172	36.7197	36.7194	36.7183	36.7192	36.7188	36.7178	36.7111	36.7101	36.7097	36.7061	36.7071	36.7043	36.6996	36.6932	36.6854	36.6915	36.6854	36.6852	36.6864	36.684	36.6775	36.683	36.6712	36.673	36.6682	36.6709	36.6596	36.671	36.6697	36.6694	36.6555	36.6473	36.6503	36.6576	36.6515	36.6508	36.6477	36.63	36.6196	36.6271	36.6007	36.6211	36.6051	36.5992	36.5629	36.5917	36.5838	36.5735	36.5585	36.5453	36.5389	36.5387	36.527	36.5125	36.5057	36.4889	36.458	36.4575	36.4489	36.4307	36.4142	36.4023	36.3819	36.3679	36.3622	36.355	36.3286	36.3029	36.3048	36.2761	36.2482	36.2396	36.2232	36.2216	36.2023	36.1879	36.1572	36.1592	36.1349	36.1238	36.1127	36.0879	36.0815	36.0628	36.063	36.0458	36.0125	36.0182	36.0057	35.9924	35.9686	35.9604	35.9569	35.9226	35.9076	35.8965	35.9003	35.8943	35.9453	36.8571
Tzo-CMal_006-Ex1-4C-lcwgs-1-2-L8-clmp.r1r2_fastp	36.8579	36.7172	36.7229	36.7221	36.7203	36.728	36.7185	36.7344	36.7377	36.7415	36.7404	36.739	36.7412	36.7391	36.739	36.7318	36.7347	36.7359	36.7303	36.7288	36.7298	36.7322	36.7274	36.7302	36.7302	36.7222	36.7214	36.7178	36.7125	36.7116	36.7127	36.7091	36.7109	36.6857	36.6992	36.7054	36.6983	36.6946	36.6951	36.6932	36.6846	36.6867	36.6869	36.6774	36.6735	36.6776	36.6752	36.674	36.6698	36.6782	36.6635	36.6583	36.6664	36.6687	36.6354	36.6551	36.6576	36.6497	36.6186	36.6326	36.6372	36.6218	36.6121	36.6124	36.6064	36.6018	36.5847	36.5848	36.5667	36.553	36.547	36.5413	36.5376	36.5273	36.507	36.4909	36.476	36.4721	36.4646	36.4375	36.4406	36.4126	36.3875	36.3706	36.3725	36.3624	36.3333	36.3056	36.3008	36.2931	36.2723	36.2414	36.2252	36.2085	36.1814	36.1974	36.1632	36.1682	36.1285	36.1227	36.1117	36.0547	36.0789	36.0456	36.0562	36.0198	36.0208	36.0181	35.9882	35.9763	35.9535	35.9268	35.9461	35.9169	35.9035	35.8478	35.8426	35.8574	35.9147	36.8566
Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L3-clmp.r1r2_fastp	36.8561	36.7016	36.7123	36.7204	36.7176	36.7314	36.7342	36.7381	36.7411	36.7419	36.7493	36.7422	36.744	36.7423	36.7473	36.7456	36.7442	36.7466	36.7434	36.7391	36.7397	36.7359	36.7225	36.7356	36.7357	36.7324	36.7313	36.7308	36.7266	36.726	36.7214	36.7182	36.7178	36.7187	36.7188	36.7013	36.7141	36.7101	36.713	36.7073	36.7093	36.7061	36.6962	36.6956	36.6953	36.6966	36.694	36.6927	36.6933	36.6929	36.6909	36.6724	36.6806	36.688	36.683	36.6708	36.6695	36.6656	36.6512	36.6339	36.656	36.644	36.6346	36.6315	36.6303	36.6196	36.612	36.6017	36.6058	36.5896	36.5827	36.5778	36.5655	36.5552	36.5485	36.5409	36.53	36.5097	36.5109	36.4949	36.4779	36.4404	36.4335	36.4341	36.4209	36.3975	36.398	36.37	36.3706	36.3426	36.3421	36.3149	36.3046	36.276	36.2862	36.269	36.2459	36.2482	36.2301	36.2135	36.1987	36.1946	36.1857	36.1633	36.1425	36.1497	36.1286	36.0986	36.0929	36.1054	36.0919	36.0592	36.0613	36.0294	36.0282	35.9964	35.9907	36.0027	36.067	36.8494
Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L4-clmp.r1r2_fastp	36.8498	36.6979	36.7039	36.7034	36.7122	36.7149	36.7221	36.7185	36.7303	36.7278	36.7295	36.7316	36.7313	36.7253	36.7118	36.7285	36.7224	36.7308	36.7285	36.7207	36.7244	36.7181	36.72	36.7196	36.7224	36.7159	36.7136	36.7163	36.7091	36.7117	36.7062	36.7088	36.7029	36.6988	36.7014	36.7018	36.6938	36.6963	36.6957	36.6884	36.6809	36.6886	36.6807	36.6751	36.6801	36.6799	36.6818	36.6731	36.6787	36.6823	36.6633	36.6613	36.6675	36.6694	36.6624	36.6607	36.6554	36.6418	36.6313	36.6386	36.6386	36.6231	36.6208	36.6184	36.6131	36.609	36.5948	36.5814	36.5787	36.5693	36.552	36.5567	36.5464	36.5322	36.5291	36.4965	36.4972	36.4794	36.4485	36.4555	36.4456	36.4274	36.4053	36.3965	36.3829	36.3736	36.3627	36.3341	36.3434	36.3135	36.3107	36.2884	36.2796	36.2587	36.253	36.2476	36.2354	36.2206	36.1989	36.1887	36.1797	36.1767	36.1529	36.1279	36.122	36.1121	36.0875	36.076	36.0564	36.0657	36.0544	36.0285	36.0263	35.985	36.0163	35.9851	35.9706	35.979	36.0406	36.8392
Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L5-clmp.r1r2_fastp	36.8497	36.6967	36.7044	36.7108	36.7104	36.7099	36.7165	36.7191	36.727	36.7237	36.7282	36.7223	36.726	36.7325	36.7275	36.7254	36.7255	36.7263	36.721	36.723	36.7229	36.7259	36.7023	36.7106	36.7194	36.7186	36.71	36.709	36.7057	36.7045	36.702	36.7042	36.6904	36.6943	36.6948	36.6884	36.6925	36.6883	36.6861	36.6872	36.673	36.6882	36.6767	36.68	36.6682	36.6699	36.6722	36.6644	36.666	36.6705	36.6573	36.6465	36.6516	36.6619	36.6466	36.6502	36.6432	36.6317	36.6264	36.6279	36.6181	36.6072	36.6043	36.6053	36.5953	36.5872	36.5693	36.5721	36.5651	36.5554	36.5359	36.5424	36.5274	36.4797	36.5069	36.4855	36.4699	36.4645	36.4548	36.4475	36.4338	36.406	36.3955	36.3803	36.3651	36.3427	36.3251	36.2965	36.3042	36.2627	36.259	36.2403	36.2287	36.2183	36.2138	36.2131	36.1689	36.1683	36.1464	36.1202	36.1292	36.1031	36.1171	36.0568	36.0563	36.0578	36.031	36.0295	36.0166	36.0063	35.9837	35.9648	35.972	35.9394	35.9501	35.8987	35.9063	35.9017	35.9787	36.8508
Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L6-clmp.r1r2_fastp	36.8513	36.6921	36.6948	36.7023	36.7001	36.706	36.7152	36.7143	36.719	36.7225	36.7189	36.714	36.7178	36.7228	36.7182	36.7151	36.7096	36.7206	36.7137	36.7119	36.7112	36.7131	36.7137	36.7106	36.7088	36.7056	36.7055	36.7013	36.699	36.694	36.6845	36.6969	36.6935	36.6896	36.6898	36.6818	36.6784	36.6654	36.6781	36.6711	36.6732	36.6697	36.6667	36.6688	36.6609	36.6556	36.6739	36.6593	36.6594	36.6587	36.643	36.6363	36.6456	36.6461	36.6332	36.6385	36.6321	36.6167	36.6113	36.6169	36.6147	36.5972	36.5906	36.5938	36.5891	36.5846	36.5456	36.5525	36.5392	36.5248	36.5368	36.5102	36.507	36.5007	36.4904	36.4712	36.462	36.4405	36.4381	36.4156	36.409	36.382	36.3667	36.3524	36.34	36.319	36.3009	36.2814	36.266	36.254	36.2458	36.2224	36.187	36.178	36.1816	36.1711	36.1099	36.1241	36.1039	36.095	36.0769	36.0599	36.049	36.0301	36.0352	36.0043	35.9818	35.9623	35.9696	35.9701	35.9479	35.9098	35.911	35.8888	35.9006	35.8732	35.8745	35.8656	35.9311	36.8612
Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L7-clmp.r1r2_fastp	36.8536	36.6836	36.7081	36.711	36.7137	36.7201	36.7235	36.7257	36.7308	36.7254	36.7351	36.7287	36.7315	36.7303	36.729	36.7283	36.7289	36.7289	36.7266	36.7217	36.7233	36.7248	36.7194	36.7222	36.7255	36.7222	36.7201	36.7155	36.7151	36.7147	36.7115	36.7086	36.7076	36.7011	36.6938	36.6983	36.691	36.6956	36.6933	36.6905	36.685	36.6859	36.6829	36.6808	36.6714	36.6805	36.6639	36.6751	36.6744	36.6772	36.6675	36.6541	36.6565	36.6653	36.6596	36.6529	36.6499	36.6404	36.6285	36.6353	36.6114	36.6232	36.6132	36.6059	36.5695	36.5932	36.5892	36.5817	36.5716	36.5458	36.5439	36.5447	36.5307	36.5168	36.5014	36.4906	36.4586	36.4595	36.4648	36.4381	36.4134	36.411	36.3769	36.3698	36.3649	36.3609	36.3266	36.3013	36.306	36.2775	36.2446	36.239	36.2243	36.2226	36.1944	36.1921	36.1541	36.1566	36.1306	36.1265	36.0995	36.0917	36.0783	36.0555	36.0593	36.0462	36.006	36.0204	35.9928	35.9832	35.967	35.9555	35.9507	35.9142	35.9034	35.8912	35.886	35.89	35.9509	36.8599
Tzo-CMal_007-Ex1-4D-lcwgs-1-2-L8-clmp.r1r2_fastp	36.8576	36.7177	36.7282	36.7272	36.7244	36.7305	36.7215	36.7384	36.7396	36.7442	36.7421	36.744	36.7475	36.7433	36.7455	36.7387	36.7372	36.7403	36.7387	36.7304	36.7347	36.7369	36.7345	36.7333	36.7279	36.7289	36.7265	36.7188	36.7154	36.7195	36.719	36.7156	36.7167	36.6944	36.7092	36.7127	36.7041	36.7018	36.6986	36.6962	36.6889	36.6878	36.6922	36.6832	36.6751	36.6859	36.6822	36.6795	36.6823	36.6829	36.6724	36.6624	36.6714	36.6747	36.6392	36.6649	36.6608	36.6501	36.6286	36.6391	36.6387	36.6293	36.6219	36.6137	36.6112	36.6019	36.5892	36.585	36.5697	36.5541	36.548	36.5391	36.537	36.5192	36.5116	36.4908	36.4739	36.4666	36.463	36.4343	36.4453	36.409	36.392	36.3715	36.3714	36.3535	36.3256	36.3035	36.2785	36.2869	36.2753	36.239	36.2178	36.2068	36.1593	36.1851	36.1569	36.1776	36.1245	36.1237	36.1096	36.0644	36.0713	36.0445	36.0504	36.0268	35.9975	36.0149	35.9805	35.9583	35.9439	35.9214	35.9384	35.9028	35.9053	35.8364	35.8424	35.8532	35.905	36.8569
